ID	AFR	EUR	AMR
RP-1847_10048559	2	0	0
RP-1847_10048642	2	0	0
RP-1847_10048650	2	0	0
RP-1847_10048790	0	0	2
RP-1847_10048795	0	2	0
RP-1847_10048839	2	0	0
RP-1847_10048840	2	0	0
RP-1847_10049004	0	2	0
RP-1847_10049012	1	1	0
RP-1847_10049019	0	2	0
RP-1847_10049092	2	0	0
RP-1847_10049116	0	0	2
RP-1847_10049251	0	0	2
RP-1847_10049252	0	2	0
RP-1847_10049425	0	2	0
RP-1847_10049470	2	0	0
RP-1847_10049479	0	2	0
RP-1847_10049502	1	1	0
RP-1847_10049592	2	0	0
RP-1847_10049595	1	1	0
RP-1847_10049600	0	1	1
RP-1847_10049602	0	2	0
RP-1847_10049610	2	0	0
RP-1847_10049622	1	0	1
RP-1847_10049632	0	1	1
RP-1847_10049801	2	0	0
RP-1847_10049873	2	0	0
RP-1847_10049887	0	2	0
RP-1847_10049940	2	0	0
RP-1847_10049946	0	2	0
RP-1847_10049956	0	2	0
RP-1847_10050071	0	2	0
RP-1847_10050074	0	2	0
RP-1847_10050089	0	2	0
RP-1847_10050096	0	2	0
RP-1847_10050153	2	0	0
RP-1847_10050230	0	1	1
RP-1847_10050314	2	0	0
RP-1847_10050362	2	0	0
RP-1847_10050380	2	0	0
RP-1847_10050394	0	2	0
RP-1847_10050403	2	0	0
RP-1847_10050438	2	0	0
RP-1847_10050448	0	2	0
RP-1847_10050449	0	2	0
RP-1847_10050462	0	2	0
RP-1847_10050496	0	2	0
RP-1847_10050566	0	2	0
RP-1847_10050598	1	1	0
RP-1847_10050621	0	2	0
RP-1847_10050666	0	1	1
RP-1847_10050681	0	2	0
RP-1847_10050711	0	2	0
RP-1847_10050721	0	2	0
RP-1847_10050732	2	0	0
RP-1847_10050790	2	0	0
RP-1847_10050813	0	1	0
RP-1847_10050909	0	0	2
RP-1847_10050930	2	0	0
RP-1847_10050942	0	2	0
RP-1847_10050958	1	1	0
RP-1847_10050962	1	1	0
RP-1847_10050964	2	0	0
RP-1847_10050973	0	2	0
RP-1847_10051064	1	1	0
RP-1847_10051220	0	2	0
RP-1847_10051250	0	2	0
RP-1847_10051331	0	2	0
RP-1847_10051352	0	2	0
RP-1847_10051365	0	2	0
RP-1847_10051383	0	2	0
RP-1847_10051397	0	2	0
RP-1847_10051415	2	0	0
RP-1847_10051422	1	0	1
RP-1847_10051425	1	1	0
RP-1847_10051430	2	0	0
RP-1847_10051434	0	2	0
RP-1847_10051464	0	1	1
RP-1847_10051474	0	2	0
RP-1847_10051506	2	0	0
RP-1847_10051538	0	2	0
RP-1847_10051547	0	2	0
RP-1847_10051570	0	2	0
RP-1847_10051578	0	2	0
RP-1847_10051589	0	2	0
RP-1847_10051636	1	1	0
RP-1847_10051644	2	0	0
RP-1847_10051655	0	0	2
RP-1847_10051684	0	2	0
RP-1847_10051832	0	2	0
RP-1847_10051946	0	0	2
RP-1847_10051975	0	2	0
RP-1847_10052023	2	0	0
RP-1847_10052029	0	1	1
RP-1847_10052053	0	2	0
RP-1847_10052055	1	1	0
RP-1847_10052062	2	0	0
RP-1847_10052066	2	0	0
RP-1847_10052095	2	0	0
RP-1847_10052193	0	2	0
RP-1847_10052208	0	2	0
RP-1847_10052319	0	2	0
RP-1847_10052343	0	2	0
RP-1847_10052398	1	1	0
RP-1847_10052402	2	0	0
RP-1847_10052404	0	1	1
RP-1847_10052451	1	1	0
RP-1847_10052468	2	0	0
RP-1847_10052703	2	0	0
RP-1847_10052743	0	2	0
RP-1847_10052765	2	0	0
RP-1847_10052827	0	0	2
RP-1847_10052862	1	1	0
RP-1847_10052863	0	2	0
RP-1847_10052919	2	0	0
RP-1847_10052987	2	0	0
RP-1847_10052997	0	1	1
RP-1847_10053122	2	0	0
RP-1847_10053183	0	2	0
RP-1847_10053284	0	2	0
RP-1847_10053322	0	0	2
RP-1847_10053589	0	2	0
RP-1847_10053619	1	1	0
RP-1847_10053624	2	0	0
RP-1847_10053649	1	1	0
RP-1847_10053732	1	1	0
RP-1847_10053880	2	0	0
RP-1847_10053884	0	1	1
RP-1847_10053907	0	1	1
RP-1847_10054121	1	1	0
RP-1847_10054182	1	0	1
RP-1847_10054264	0	0	2
RP-1847_10054288	0	2	0
RP-1847_10054296	0	2	0
RP-1847_10054414	2	0	0
RP-1847_10054446	2	0	0
RP-1847_10054708	1	1	0
RP-1847_10054718	2	0	0
RP-1847_10054737	0	1	1
RP-1847_10054753	0	1	1
RP-1847_10054760	0	2	0
RP-1847_10054780	1	1	0
RP-1847_10054866	0	2	0
RP-1847_10054877	2	0	0
RP-1847_10054888	0	2	0
RP-1847_10054904	1	1	0
RP-1847_10054967	0	0	2
RP-1847_10054993	0	2	0
RP-1847_10054997	2	0	0
RP-1847_10055001	0	2	0
RP-1847_10055026	0	2	0
RP-1847_10055028	2	0	0
RP-1847_10055033	0	2	0
RP-1847_10055072	0	2	0
RP-1847_10055279	2	0	0
RP-1847_10055294	0	2	0
RP-1847_10055299	2	0	0
RP-1847_10055303	1	0	0
RP-1847_10055367	2	0	0
RP-1847_10055396	2	0	0
RP-1847_10055400	2	0	0
RP-1847_10055665	2	0	0
RP-1847_10055697	0	2	0
RP-1847_10055714	2	0	0
RP-1847_10055731	2	0	0
RP-1847_10055753	2	0	0
RP-1847_10055845	0	0	2
RP-1847_10055865	0	0	2
RP-1847_10055899	2	0	0
RP-1847_10055951	2	0	0
RP-1847_10056016	0	2	0
RP-1847_10056134	1	1	0
RP-1847_10056216	1	1	0
RP-1847_10056235	1	1	0
RP-1847_10056247	0	0	2
RP-1847_10056284	0	2	0
RP-1847_10056292	0	2	0
RP-1847_10056354	2	0	0
RP-1847_10056469	1	1	0
RP-1847_10056495	2	0	0
RP-1847_10056509	2	0	0
RP-1847_10056527	2	0	0
RP-1847_10056562	0	1	1
RP-1847_10056565	0	0	2
RP-1847_10056566	0	0	2
RP-1847_10056572	0	2	0
RP-1847_10056589	0	1	1
RP-1847_10056641	0	0	2
RP-1847_10056663	0	2	0
RP-1847_10056692	0	2	0
RP-1847_10056706	1	1	0
RP-1847_10056874	0	2	0
RP-1847_10056923	2	0	0
RP-1847_10056967	2	0	0
RP-1847_10057119	2	0	0
RP-1847_10057167	0	2	0
RP-1847_10057211	2	0	0
RP-1847_10057274	2	0	0
RP-1847_10057351	1	1	0
RP-1847_10057360	0	2	0
RP-1847_10057394	0	1	1
RP-1847_10057396	0	1	1
RP-1847_10057398	0	1	1
RP-1847_10057402	1	1	0
RP-1847_10057410	0	0	2
RP-1847_10057413	1	1	0
RP-1847_10057414	1	1	0
RP-1847_10057415	0	0	2
RP-1847_10057418	2	0	0
RP-1847_10057428	0	2	0
RP-1847_10057429	0	2	0
RP-1847_10057433	0	0	2
RP-1847_10057458	0	1	0
RP-1847_10057803	0	1	1
RP-1847_10057892	2	0	0
RP-1847_10057939	2	0	0
RP-1847_10057959	0	2	0
RP-1847_10058005	0	2	0
RP-1847_10058028	2	0	0
RP-1847_10058155	1	1	0
RP-1847_10058342	0	2	0
RP-1847_10058371	0	2	0
RP-1847_10058510	1	1	0
RP-1847_10058514	0	2	0
RP-1847_10058516	0	2	0
RP-1847_10058592	2	0	0
RP-1847_10058783	0	2	0
RP-1847_10058858	1	1	0
RP-1847_10058931	0	2	0
RP-1847_10059023	2	0	0
RP-1847_10059024	0	2	0
RP-1847_10059031	0	1	1
RP-1847_10059072	1	0	1
RP-1847_10059091	0	0	2
RP-1847_10059094	0	1	1
RP-1847_10059095	0	0	2
RP-1847_10059099	0	0	2
RP-1847_10059109	0	2	0
RP-1847_10059114	0	2	0
RP-1847_10059116	0	0	2
RP-1847_10059119	0	2	0
RP-1847_10059120	1	0	1
RP-1847_10059127	0	2	0
RP-1847_10059131	0	1	1
RP-1847_10059132	0	1	1
RP-1847_10059139	0	2	0
RP-1847_10059145	1	0	1
RP-1847_10059242	0	2	0
RP-1847_10059255	1	1	0
RP-1847_10059319	0	2	0
RP-1847_10059331	0	2	0
RP-1847_10059374	1	1	0
RP-1847_10059403	2	0	0
RP-1847_10059512	0	2	0
RP-1847_10059550	1	1	0
RP-1847_10059570	2	0	0
RP-1847_10059645	0	1	1
RP-1847_10059658	0	2	0
RP-1847_10059950	2	0	0
RP-1847_10059953	1	0	1
RP-1847_10059955	1	1	0
RP-1847_10060015	0	2	0
RP-1847_10060070	2	0	0
RP-1847_10060199	0	2	0
RP-1847_10060306	2	0	0
RP-1847_10061083	1	1	0
RP-1847_10061116	0	2	0
RP-1847_10061138	0	2	0
RP-1847_10061173	0	2	0
RP-1847_10061188	1	1	0
RP-1847_10061360	0	2	0
RP-1847_10061569	2	0	0
RP-1847_10061689	0	2	0
RP-1847_10061695	2	0	0
RP-1847_10061715	2	0	0
RP-1847_10061717	0	2	0
RP-1847_10061772	0	1	1
RP-1847_10061815	0	2	0
RP-1847_10061879	1	0	1
RP-1847_10061882	0	2	0
RP-1847_10061899	0	0	2
RP-1847_10061903	0	2	0
RP-1847_10061907	0	2	0
RP-1847_10061908	0	2	0
RP-1847_10061912	0	1	1
RP-1847_10061914	0	2	0
RP-1847_10061915	0	2	0
RP-1847_10061917	2	0	0
RP-1847_10061918	0	0	2
RP-1847_10061920	0	0	2
RP-1847_10061931	0	0	2
RP-1847_10061933	2	0	0
RP-1847_10062031	2	0	0
RP-1847_10062381	0	2	0
RP-1847_10062401	2	0	0
RP-1847_10062432	2	0	0
RP-1847_10062444	2	0	0
RP-1847_10062645	2	0	0
RP-1847_10062905	2	0	0
RP-1847_10063089	2	0	0
RP-1847_10063120	0	2	0
RP-1847_10063328	0	1	1
RP-1847_10063394	2	0	0
RP-1847_10063397	0	2	0
RP-1847_10063411	2	0	0
RP-1847_10063460	2	0	0
RP-1847_10063468	2	0	0
RP-1847_10063474	0	2	0
RP-1847_10063479	1	1	0
RP-1847_10063482	1	1	0
RP-1847_10063484	2	0	0
RP-1847_10063485	1	1	0
RP-1847_10063532	1	1	0
RP-1847_10063562	0	2	0
RP-1847_10063571	0	2	0
RP-1847_10063589	2	0	0
RP-1847_10063603	0	2	0
RP-1847_10063708	0	2	0
RP-1847_10063712	0	2	0
RP-1847_10063713	1	1	0
RP-1847_10063716	0	2	0
RP-1847_10063718	0	0	2
RP-1847_10063723	0	1	1
RP-1847_10063730	0	0	1
RP-1847_10063731	1	1	0
RP-1847_10063738	0	0	2
RP-1847_10063747	0	2	0
RP-1847_10063752	1	0	1
RP-1847_10063754	0	0	1
RP-1847_10063758	0	1	1
RP-1847_10063767	0	0	2
RP-1847_10063769	1	0	1
RP-1847_10063771	0	0	2
RP-1847_10063773	0	0	2
RP-1847_10063940	0	2	0
RP-1847_10063959	2	0	0
RP-1847_10063964	0	2	0
RP-1847_10063983	0	2	0
RP-1847_10063986	2	0	0
RP-1847_10064017	0	2	0
RP-1847_10064053	0	0	2
RP-1847_10064177	0	2	0
RP-1847_10064219	2	0	0
RP-1847_10064256	0	2	0
RP-1847_10064314	0	2	0
RP-1847_10064316	0	0	2
RP-1847_10064317	0	1	1
RP-1847_10064324	0	2	0
RP-1847_10064416	0	2	0
RP-1847_10064421	2	0	0
RP-1847_10064463	0	2	0
RP-1847_10064554	2	0	0
RP-1847_10064699	0	2	0
RP-1847_10064701	0	2	0
RP-1847_10064758	0	1	1
RP-1847_10064760	0	1	1
RP-1847_10064761	0	1	1
RP-1847_10064849	2	0	0
RP-1847_10064872	0	2	0
RP-1847_10064935	2	0	0
RP-1847_10065062	1	1	0
RP-1847_10065096	2	0	0
RP-1847_10065097	2	0	0
RP-1847_10065101	0	2	0
RP-1847_10065133	1	1	0
RP-1847_10065321	0	2	0
RP-1847_10065342	2	0	0
RP-1847_10065349	0	1	1
RP-1847_10065409	2	0	0
RP-1847_10065450	0	2	0
RP-1847_10065457	2	0	0
RP-1847_10065500	0	2	0
RP-1847_10065554	0	2	0
RP-1847_10065567	0	2	0
RP-1847_10065606	0	2	0
RP-1847_10065641	0	1	1
RP-1847_10065642	2	0	0
RP-1847_10065905	0	2	0
RP-1847_10065993	2	0	0
RP-1847_10066004	0	2	0
RP-1847_10066122	2	0	0
RP-1847_10066245	0	2	0
RP-1847_10066249	0	1	0
RP-1847_10066261	2	0	0
RP-1847_10066348	0	2	0
RP-1847_10066407	0	2	0
RP-1847_10066418	0	2	0
RP-1847_10066430	2	0	0
RP-1847_10066451	0	2	0
RP-1847_10066478	2	0	0
RP-1847_10066634	0	0	2
RP-1847_10066689	0	1	1
RP-1847_10066692	0	2	0
RP-1847_10066696	0	0	2
RP-1847_10066700	0	2	0
RP-1847_10066701	0	2	0
RP-1847_10066705	0	1	1
RP-1847_10066707	0	2	0
RP-1847_10066708	0	1	1
RP-1847_10066712	1	0	1
RP-1847_10066713	0	0	2
RP-1847_10066902	2	0	0
RP-1847_10066951	0	1	1
RP-1847_10066964	0	1	1
RP-1847_10067030	0	2	0
RP-1847_10067059	0	0	2
RP-1847_10067061	0	1	1
RP-1847_10067065	0	1	1
RP-1847_10067068	0	1	1
RP-1847_10067074	0	1	1
RP-1847_10067082	0	2	0
RP-1847_10067240	2	0	0
RP-1847_10067265	0	2	0
RP-1847_10067364	0	2	0
RP-1847_10067376	2	0	0
RP-1847_10067384	1	1	0
RP-1847_10067395	0	2	0
RP-1847_10067429	1	1	0
RP-1847_10067455	1	1	0
RP-1847_10067483	0	2	0
RP-1847_10067533	1	1	0
RP-1847_10067534	0	2	0
RP-1847_10067564	0	2	0
RP-1847_10067790	0	2	0
RP-1847_10067895	2	0	0
RP-1847_10067922	2	0	0
RP-1847_10067963	0	2	0
RP-1847_10068024	0	2	0
RP-1847_10068090	0	2	0
RP-1847_10068114	0	2	0
RP-1847_10068139	0	2	0
RP-1847_10068183	0	2	0
RP-1847_10068229	1	1	0
RP-1847_10068371	0	0	2
RP-1847_10068479	0	1	1
RP-1847_10068540	0	2	0
RP-1847_10068608	0	2	0
RP-1847_10068627	2	0	0
RP-1847_10068772	0	2	0
RP-1847_10068899	0	2	0
RP-1847_10068922	2	0	0
RP-1847_10068936	0	0	2
RP-1847_10068941	0	2	0
RP-1847_10068943	0	1	1
RP-1847_10068948	0	0	2
RP-1847_10068951	0	0	2
RP-1847_10068952	0	1	1
RP-1847_10068953	0	0	2
RP-1847_10068956	1	1	0
RP-1847_10068961	2	0	0
RP-1847_10068964	0	1	1
RP-1847_10068965	0	0	2
RP-1847_10069005	0	0	2
RP-1847_10069044	2	0	0
RP-1847_10069049	0	2	0
RP-1847_10069115	0	2	0
RP-1847_10069246	2	0	0
RP-1847_10069268	0	2	0
RP-1847_10069277	2	0	0
RP-1847_10069278	2	0	0
RP-1847_10069296	1	1	0
RP-1847_10069306	1	1	0
RP-1847_10069314	0	2	0
RP-1847_10069349	0	0	2
RP-1847_10069580	1	1	0
RP-1847_10069581	0	2	0
RP-1847_10069583	0	2	0
RP-1847_10069678	0	2	0
RP-1847_10069847	2	0	0
RP-1847_10069905	0	2	0
RP-1847_10069969	2	0	0
RP-1847_10070091	0	2	0
RP-1847_10070210	0	2	0
RP-1847_10070306	0	0	2
RP-1847_10070374	1	1	0
RP-1847_10070412	2	0	0
RP-1847_10070419	0	2	0
RP-1847_10070466	2	0	0
RP-1847_10070492	0	2	0
RP-1847_10070564	0	2	0
RP-1847_10070572	0	2	0
RP-1847_10070577	0	2	0
RP-1847_10070662	2	0	0
RP-1847_10070744	2	0	0
RP-1847_10070804	2	0	0
RP-1847_10070859	0	2	0
RP-1847_10071043	0	2	0
RP-1847_10071075	0	2	0
RP-1847_10071134	0	2	0
RP-1847_10071142	0	1	1
RP-1847_10071143	2	0	0
RP-1847_10071144	0	2	0
RP-1847_10071145	0	2	0
RP-1847_10071146	0	0	2
RP-1847_10071150	0	0	2
RP-1847_10071157	0	2	0
RP-1847_10071159	0	1	1
RP-1847_10071163	0	0	2
RP-1847_10071164	0	0	2
RP-1847_10071165	0	0	2
RP-1847_10071166	0	0	2
RP-1847_10071170	0	0	2
RP-1847_10071174	0	1	1
RP-1847_10071175	1	0	1
RP-1847_10071178	0	0	2
RP-1847_10071183	0	1	1
RP-1847_10071185	0	1	1
RP-1847_10071189	0	2	0
RP-1847_10071196	0	0	2
RP-1847_10071198	0	2	0
RP-1847_10071202	0	1	1
RP-1847_10071209	2	0	0
RP-1847_10071215	0	1	1
RP-1847_10071347	2	0	0
RP-1847_10071371	2	0	0
RP-1847_10071426	0	0	2
RP-1847_10071432	0	2	0
RP-1847_10071438	2	0	0
RP-1847_10071515	0	2	0
RP-1847_10071625	0	2	0
RP-1847_10071670	0	2	0
RP-1847_10071672	2	0	0
RP-1847_10071698	2	0	0
RP-1847_10071700	0	0	2
RP-1847_10071712	0	2	0
RP-1847_10071714	0	1	0
RP-1847_10071864	0	2	0
RP-1847_10071874	1	1	0
RP-1847_10071900	2	0	0
RP-1847_10071958	0	2	0
RP-1847_10071998	0	2	0
RP-1847_10072017	2	0	0
RP-1847_10072089	2	0	0
RP-1847_10072097	0	2	0
RP-1847_10072127	0	2	0
RP-1847_10072148	0	2	0
RP-1847_10072248	1	1	0
RP-1847_10072282	2	0	0
RP-1847_10072345	0	2	0
RP-1847_10072348	2	0	0
RP-1847_10072357	1	1	0
RP-1847_10072358	2	0	0
RP-1847_10072544	1	1	0
RP-1847_10072555	0	0	2
RP-1847_10072572	0	2	0
RP-1847_10072622	2	0	0
RP-1847_10072697	1	1	0
RP-1847_10072703	1	1	0
RP-1847_10072737	2	0	0
RP-1847_10072743	0	2	0
RP-1847_10072831	2	0	0
RP-1847_10072889	0	2	0
RP-1847_10072892	0	2	0
RP-1847_10072996	1	1	0
RP-1847_10073131	0	2	0
RP-1847_10073133	2	0	0
RP-1847_10073184	2	0	0
RP-1847_10073200	0	2	0
RP-1847_10073304	1	1	0
RP-1847_10073313	0	2	0
RP-1847_10073713	0	2	0
RP-1847_10073730	2	0	0
RP-1847_10073732	0	2	0
RP-1847_10073816	2	0	0
RP-1847_10073866	0	2	0
RP-1847_10073934	0	2	0
RP-1847_10073965	0	2	0
RP-1847_10073974	0	2	0
RP-1847_10073981	0	2	0
RP-1847_10073983	0	1	1
RP-1847_10074068	0	1	1
RP-1847_10074293	0	0	2
RP-1847_10074297	0	2	0
RP-1847_10074308	2	0	0
RP-1847_10074313	0	2	0
RP-1847_10074387	0	2	0
RP-1847_10074448	0	2	0
RP-1847_10074487	0	2	0
RP-1847_10074520	0	2	0
RP-1847_10074550	0	1	1
RP-1847_10074577	2	0	0
RP-1847_10074628	0	2	0
RP-1847_10074642	0	2	0
RP-1847_10074736	0	2	0
RP-1847_10074936	0	2	0
RP-1847_10074955	0	2	0
RP-1847_10075008	0	2	0
RP-1847_10075080	0	2	0
RP-1847_10075243	0	2	0
RP-1847_10075262	2	0	0
RP-1847_10075342	0	2	0
RP-1847_10075367	2	0	0
RP-1847_10075385	2	0	0
RP-1847_10075388	2	0	0
RP-1847_10075394	0	0	1
RP-1847_10075402	1	0	1
RP-1847_10075404	0	1	1
RP-1847_10075407	0	2	0
RP-1847_10075408	1	1	0
RP-1847_10075415	0	1	1
RP-1847_10075420	0	2	0
RP-1847_10075424	0	2	0
RP-1847_10075431	0	0	2
RP-1847_10075433	0	0	2
RP-1847_10075434	1	0	1
RP-1847_10075437	0	0	2
RP-1847_10075483	0	2	0
RP-1847_10075511	1	0	1
RP-1847_10075512	0	2	0
RP-1847_10075523	2	0	0
RP-1847_10075562	1	1	0
RP-1847_10075580	2	0	0
RP-1847_10075592	0	2	0
RP-1847_10075597	2	0	0
RP-1847_10075623	0	2	0
RP-1847_10075642	2	0	0
RP-1847_10075646	0	2	0
RP-1847_10075742	1	1	0
RP-1847_10075815	0	2	0
RP-1847_10075817	2	0	0
RP-1847_10075905	0	0	2
RP-1847_10075968	1	1	0
RP-1847_10075972	2	0	0
RP-1847_10076071	2	0	0
RP-1847_10076075	0	2	0
RP-1847_10076083	0	2	0
RP-1847_10076095	0	2	0
RP-1847_10076108	2	0	0
RP-1847_10076221	2	0	0
RP-1847_10076258	0	1	1
RP-1847_10076271	2	0	0
RP-1847_10076273	2	0	0
RP-1847_10076353	2	0	0
RP-1847_10076427	2	0	0
RP-1847_10076510	0	2	0
RP-1847_10076837	0	2	0
RP-1847_10076867	0	2	0
RP-1847_10076888	0	2	0
RP-1847_10076889	0	2	0
RP-1847_10076947	0	2	0
RP-1847_10076959	0	2	0
RP-1847_10077892	0	2	0
RP-1847_10077903	0	2	0
RP-1847_10078133	0	2	0
RP-1847_10078134	0	2	0
RP-1847_10078168	0	2	0
RP-1847_10078242	2	0	0
RP-1847_10078264	0	2	0
RP-1847_10078547	2	0	0
RP-1847_10078570	1	1	0
RP-1847_10078624	0	2	0
RP-1847_10078660	2	0	0
RP-1847_10078742	0	0	2
RP-1847_10078748	2	0	0
RP-1847_10078776	0	1	1
RP-1847_10078834	0	2	0
RP-1847_10078845	0	1	1
RP-1847_10078853	0	1	1
RP-1847_10078857	0	1	1
RP-1847_10078858	0	0	2
RP-1847_10078862	1	1	0
RP-1847_10078957	0	2	0
RP-1847_10079036	2	0	0
RP-1847_10079039	2	0	0
RP-1847_10079084	1	1	0
RP-1847_10079132	2	0	0
RP-1847_10079193	2	0	0
RP-1847_10079264	0	0	2
RP-1847_10079347	1	1	0
RP-1847_10079412	0	2	0
RP-1847_10079692	2	0	0
RP-1847_10080052	2	0	0
RP-1847_10080056	0	1	1
RP-1847_10080119	0	2	0
RP-1847_10080156	1	0	1
RP-1847_10080160	1	1	0
RP-1847_10080536	0	0	2
RP-1847_10080582	1	1	0
RP-1847_10080633	0	2	0
RP-1847_10080648	0	2	0
RP-1847_10080678	1	1	0
RP-1847_10080682	1	1	0
RP-1847_10080687	2	0	0
RP-1847_10080696	2	0	0
RP-1847_10080785	0	0	2
RP-1847_10080790	0	2	0
RP-1847_10080792	0	1	1
RP-1847_10080798	0	0	2
RP-1847_10080805	0	1	1
RP-1847_10080819	0	2	0
RP-1847_10080926	0	2	0
RP-1847_10080929	2	0	0
RP-1847_10080964	2	0	0
RP-1847_10080967	0	2	0
RP-1847_10080982	2	0	0
RP-1847_10081043	2	0	0
RP-1847_10081045	2	0	0
RP-1847_10081093	0	2	0
RP-1847_10081116	0	2	0
RP-1847_10081168	0	0	2
RP-1847_10081191	1	1	0
RP-1847_10081194	2	0	0
RP-1847_10081196	0	2	0
RP-1847_10081198	0	2	0
RP-1847_10081201	1	0	1
RP-1847_10081203	1	1	0
RP-1847_10081204	0	1	1
RP-1847_10081208	0	0	2
RP-1847_10081215	1	1	0
RP-1847_10081370	2	0	0
RP-1847_10081464	2	0	0
RP-1847_10081476	0	2	0
RP-1847_10081517	2	0	0
RP-1847_10081519	1	1	0
RP-1847_10081546	0	2	0
RP-1847_10081637	0	1	1
RP-1847_10081639	0	0	2
RP-1847_10081640	2	0	0
RP-1847_10081653	0	1	1
RP-1847_10081656	0	0	2
RP-1847_10081736	2	0	0
RP-1847_10081743	1	1	0
RP-1847_10082147	0	2	0
RP-1847_10082304	0	2	0
RP-1847_10082308	2	0	0
RP-1847_10082321	0	2	0
RP-1847_10082347	2	0	0
RP-1847_10082349	1	1	0
RP-1847_10082350	2	0	0
RP-1847_10082512	2	0	0
RP-1847_10082603	0	2	0
RP-1847_10082612	0	2	0
RP-1847_10082989	1	1	0
RP-1847_10083160	0	2	0
RP-1847_10083419	2	0	0
RP-1847_10083436	2	0	0
RP-1847_10083437	0	2	0
RP-1847_10083528	1	1	0
RP-1847_10083644	0	1	1
RP-1847_10083687	0	0	1
RP-1847_10083775	0	2	0
RP-1847_10083967	2	0	0
RP-1847_10084008	0	2	0
RP-1847_10084018	0	2	0
RP-1847_10084233	1	1	0
RP-1847_10084247	0	2	0
RP-1847_10084479	0	2	0
RP-1847_10084494	2	0	0
RP-1847_10084567	2	0	0
RP-1847_10084607	1	1	0
RP-1847_10084624	0	2	0
RP-1847_10084643	0	2	0
RP-1847_10084672	2	0	0
RP-1847_10084699	2	0	0
RP-1847_10084785	1	0	0
RP-1847_10084962	0	2	0
RP-1847_10085071	1	1	0
RP-1847_10085085	0	2	0
RP-1847_10085147	2	0	0
RP-1847_10085148	0	2	0
RP-1847_10085274	2	0	0
RP-1847_10085277	2	0	0
RP-1847_10085569	2	0	0
RP-1847_10085626	0	2	0
RP-1847_10085794	0	2	0
RP-1847_10085849	2	0	0
RP-1847_10085900	0	2	0
RP-1847_10085904	2	0	0
RP-1847_10085906	0	2	0
RP-1847_10086194	2	0	0
RP-1847_10086202	0	2	0
RP-1847_10086209	0	2	0
RP-1847_10086216	0	1	0
RP-1847_10086226	0	2	0
RP-1847_10086265	0	2	0
RP-1847_10086349	0	2	0
RP-1847_10086350	1	0	1
RP-1847_10086383	0	2	0
RP-1847_10086631	0	2	0
RP-1847_10086793	2	0	0
RP-1847_10086813	2	0	0
RP-1847_10086815	2	0	0
RP-1847_10086825	0	2	0
RP-1847_10086867	0	2	0
RP-1847_10086878	2	0	0
RP-1847_10087022	2	0	0
RP-1847_10087034	0	1	1
RP-1847_10087065	0	2	0
RP-1847_10087130	1	1	0
RP-1847_10087140	0	2	0
RP-1847_10087270	0	2	0
RP-1847_10087359	2	0	0
RP-1847_10087360	0	0	2
RP-1847_10087571	0	2	0
RP-1847_10087612	0	2	0
RP-1847_10087663	0	2	0
RP-1847_10087665	2	0	0
RP-1847_10087714	0	2	0
RP-1847_10087751	1	1	0
RP-1847_10087755	2	0	0
RP-1847_10087762	0	2	0
RP-1847_10087769	1	1	0
RP-1847_10087821	0	2	0
RP-1847_10087880	1	1	0
RP-1847_10087928	0	2	0
RP-1847_10087953	1	1	0
RP-1847_10088023	0	1	1
RP-1847_10088055	1	1	0
RP-1847_10088071	0	2	0
RP-1847_10088079	0	2	0
RP-1847_10088100	0	2	0
RP-1847_10088186	0	0	2
RP-1847_10088202	2	0	0
RP-1847_10088274	0	2	0
RP-1847_10088300	0	0	2
RP-1847_10088530	1	1	0
RP-1847_10088578	0	2	0
RP-1847_10088623	2	0	0
RP-1847_10088655	0	2	0
RP-1847_10088656	2	0	0
RP-1847_10088681	0	1	1
RP-1847_10088694	2	0	0
RP-1847_10088751	0	2	0
RP-1847_10088821	0	1	1
RP-1847_10088979	1	1	0
RP-1847_10089017	1	1	0
RP-1847_10089077	0	0	2
RP-1847_10089089	0	2	0
RP-1847_10089301	0	2	0
RP-1847_10089362	0	2	0
RP-1847_10089405	0	1	1
RP-1847_10089598	1	1	0
RP-1847_10089679	0	2	0
RP-1847_10089744	0	1	1
RP-1847_10089745	1	1	0
RP-1847_10089746	0	0	2
RP-1847_10089748	0	2	0
RP-1847_10089749	0	0	2
RP-1847_10089750	1	1	0
RP-1847_10089751	0	0	2
RP-1847_10089781	0	1	1
RP-1847_10089804	1	1	0
RP-1847_10089887	0	0	2
RP-1847_10089921	0	1	1
RP-1847_10089974	0	2	0
RP-1847_10089989	0	2	0
RP-1847_10090005	2	0	0
RP-1847_10090014	0	2	0
RP-1847_10090147	0	2	0
RP-1847_10090184	2	0	0
RP-1847_10090302	2	0	0
RP-1847_10090308	2	0	0
RP-1847_10090377	2	0	0
RP-1847_10090454	0	2	0
RP-1847_10090459	2	0	0
RP-1847_10090503	0	1	1
RP-1847_10090664	0	2	0
RP-1847_10090792	2	0	0
RP-1847_10091027	2	0	0
RP-1847_10091049	0	2	0
RP-1847_10091095	0	2	0
RP-1847_10091124	2	0	0
RP-1847_10091134	0	2	0
RP-1847_10091199	0	2	0
RP-1847_10091254	0	2	0
RP-1847_10091355	2	0	0
RP-1847_10091381	2	0	0
RP-1847_10091459	0	2	0
RP-1847_10091548	0	1	1
RP-1847_10091705	2	0	0
RP-1847_10091741	0	1	1
RP-1847_10091848	0	2	0
RP-1847_10091856	1	0	1
RP-1847_10091860	2	0	0
